system_id,bulk_symbols,avg_metal_melting_point,metal_melting_point_std,metal_melting_point_range,avg_oxide_formation_enthalpy_per_O,reducibility_index,entropy_mixing_mass_weighted,min_oxide_formation_enthalpy,max_oxide_formation_enthalpy
20180,Lu16Al8O36,1594.3333333333333,467.63328462470344,992.0,-603.6666666666666,603.6666666666666,2.9806896604575854,-626.0,-559.0
20181,Ta4Ni2O12,2769.3333333333335,736.3338614755916,1562.0,-352.6666666666667,352.6666666666667,1.6937094188227406,-409.0,-240.0
20183,Nb8V8O40,2466.5,283.5,567.0,-345.0,345.0,2.729412019949537,-380.0,-310.0
20184,Na2Li2O2,412.5,41.5,83.0,-505.0,505.0,1.2347091849667124,-596.0,-414.0
20185,Y6Ti6O18,1870.0,71.0,142.0,-553.5,553.5,2.439190039350382,-635.0,-472.0
20189,Zr4Si4O16,1907.5,220.5,441.0,-503.5,503.5,1.9320179089822465,-551.0,-456.0
20190,Si4Ag8O12,1385.6666666666667,213.07484339754635,452.0,-172.66666666666666,172.66666666666666,2.356826734451142,-456.0,-31.0
20192,Rb12Ti4O14,719.25,705.3776913824253,1629.0,-372.25,372.25,2.747270209756829,-472.0,-339.0
20193,Ti8Fe16O32,1854.3333333333333,61.28258770283412,130.0,-340.6666666666667,340.6666666666667,3.175508773490087,-472.0,-275.0
20194,Cd6Sn6O18,549.5,44.5,89.0,-274.5,274.5,2.484535089017735,-291.0,-258.0
20195,Ti8Bi4O22,1475.3333333333333,658.5521155450713,1397.0,-378.3333333333333,378.3333333333333,2.226466711109467,-472.0,-191.0
20196,Zn4Ag8O16,1054.3333333333333,255.5012502687392,542.0,-137.66666666666666,137.66666666666666,2.460599264570508,-351.0,-31.0
20198,Ta4Co2O12,2782.6666666666665,717.4776806439503,1522.0,-352.0,352.0,1.694260911551181,-409.0,-238.0
20199,Ti2V2O8,2062.0,121.0,242.0,-391.0,391.0,1.3858100355885528,-472.0,-310.0
20200,Ba16Hf12O40,1645.4285714285713,745.2767189139227,1506.0,-562.1428571428571,562.1428571428571,3.3236498434276207,-573.0,-554.0
20201,Cd1Rh1O3,1415.5,821.5,1643.0,-186.0,186.0,0.6921735606180417,-258.0,-114.0
20202,Tl8O6,577.0,0.0,0.0,-130.0,130.0,2.079441541671836,-130.0,-130.0
20203,K8Sn2O8,370.6,67.2,168.0,-348.6,348.6,2.1649745494748243,-363.0,-291.0
20205,Sn2Bi2O8,524.5,19.5,39.0,-241.0,241.0,1.3478563856671562,-291.0,-191.0
20206,Mo2Rh4O12,2456.6666666666665,310.65557920128987,659.0,-158.66666666666666,158.66666666666666,1.791224871741048,-248.0,-114.0
20210,Ag2Bi2O4,889.5,345.5,691.0,-111.0,111.0,1.3344773868774151,-191.0,-31.0
20211,Tl1Cu1O3,967.5,390.5,781.0,-143.5,143.5,0.5478045109307965,-157.0,-130.0
20213,Al2Ag2O4,1084.0,151.0,302.0,-295.0,295.0,1.1936688303324603,-559.0,-31.0
20214,Nb1V3O10,2324.75,245.51820197288836,567.0,-327.5,327.5,1.346366187007843,-380.0,-310.0
20215,Y32O48,1799.0,0.0,0.0,-635.0,635.0,3.4657359027677264,-635.0,-635.0
20217,Al4Bi12O36,641.25,168.44194103607333,389.0,-283.0,283.0,2.611509623801229,-559.0,-191.0
20218,Co6Sn2O16,1452.25,546.895042489873,1263.0,-251.25,251.25,2.024132291709928,-291.0,-238.0
20219,Sr16Mn8O29,1206.3333333333333,221.08872025099387,469.0,-523.0,523.0,3.156700167135459,-592.0,-385.0
20220,K1Pd1O3,1082.5,745.5,1491.0,-224.0,224.0,0.5819430534019401,-363.0,-85.0
20222,Sr1Cd1O2,822.0,228.0,456.0,-425.0,425.0,0.6854479033284624,-592.0,-258.0
20223,Sr4Se4O16,772.0,278.0,556.0,-382.0,382.0,2.078089606505581,-592.0,-172.0
20224,Cr4O4,2180.0,0.0,0.0,-380.0,380.0,1.3862943611158907,-380.0,-380.0
20225,Al4Tl4O12,755.0,178.0,356.0,-344.5,344.5,1.7464353327275957,-559.0,-130.0
20226,Lu2Se1O2,1448.0,674.5798692519663,1431.0,-474.6666666666667,474.6666666666667,1.0430917760919183,-626.0,-172.0
20227,K4Pd2O4,834.0,702.8641404994282,1491.0,-270.3333333333333,270.3333333333333,1.6681519358469679,-363.0,-85.0
20228,Ag1Sn1O4,870.0,365.0,730.0,-161.0,161.0,0.6920023236320141,-291.0,-31.0
20230,Na4Zn4O6,532.0,161.0,322.0,-382.5,382.5,1.959514554993325,-414.0,-351.0
20231,Sc8Bi8O24,1179.0,635.0,1270.0,-413.5,413.5,2.5463118127261266,-636.0,-191.0
20232,Cu2Sb4O12,1055.3333333333333,214.01765243912837,454.0,-221.0,221.0,1.752732291840914,-253.0,-157.0
20234,Au16O24,1337.0,0.0,0.0,27.0,-27.0,2.772588722223781,27.0,27.0
20235,Sr8Lu16O32,1633.3333333333333,412.47895569215274,875.0,-614.6666666666666,614.6666666666666,3.1345326041897525,-626.0,-592.0
20236,K8Sn2O8,370.6,67.2,168.0,-348.6,348.6,2.1649745494748243,-363.0,-291.0
20237,Al4Ga4O12,618.0,315.0,630.0,-461.0,461.0,1.9783135467193853,-559.0,-363.0
20238,Ca2Sn8O16,627.0,244.0,610.0,-359.8,359.8,2.2449875470895546,-635.0,-291.0
20241,Lu4Sb4O16,1414.5,510.5,1021.0,-439.5,439.5,2.063276187200211,-626.0,-253.0
20242,Rb18O4,312.0,0.0,0.0,-339.0,339.0,2.8903717578781647,-339.0,-339.0
20244,Al2Rh2O6,1585.0,652.0,1304.0,-336.5,336.5,1.2040759050510876,-559.0,-114.0
20245,Sr12Ni9O27,1340.5714285714287,335.5229850090568,678.0,-441.14285714285717,441.14285714285717,3.025954958706892,-592.0,-240.0
20246,Ti6Nb12O42,2480.3333333333335,381.3662573199446,809.0,-410.6666666666667,410.6666666666667,2.8499622512527614,-472.0,-380.0
20248,Ba1Be1O3,1280.0,280.0,560.0,-581.5,581.5,0.2312978292294159,-609.0,-554.0
20249,Cu4Rh8O16,1944.0,414.36457377531684,879.0,-128.33333333333334,128.33333333333334,2.4622403855322155,-157.0,-114.0
20250,Cu4Bi4O8,951.0,407.0,814.0,-174.0,174.0,1.9293776292669937,-191.0,-157.0
20252,Ba13Bi11O36,791.0,227.20695411892657,456.0,-387.625,387.625,3.1561426731123,-554.0,-191.0
20253,Zn8Si4O16,1024.3333333333333,468.57609366628554,994.0,-386.0,386.0,2.4234102284631067,-456.0,-351.0
20254,Sr4Ga16O28,452.4,298.8,747.0,-408.8,408.8,2.9911741541819876,-592.0,-363.0
20255,Co2Ni2O6,1748.0,20.0,40.0,-239.0,239.0,1.38629227956932,-240.0,-238.0
20258,Zn1Re2O8,2537.0,1303.9049045079937,2766.0,-235.0,235.0,1.0111926064000576,-351.0,-177.0
20259,Al3Ag3O6,1084.0,151.0,302.0,-295.0,295.0,1.5991339384386245,-559.0,-31.0
20260,Zn4Bi4O12,618.5,74.5,149.0,-271.0,271.0,1.9354068498571997,-351.0,-191.0
20261,Co1Ir1O4,2243.5,475.5,951.0,-187.5,187.5,0.5448339856583603,-238.0,-137.0
20263,K9Ta10O30,1891.2105263157894,1474.4535679700878,2953.0,-387.2105263157895,387.2105263157895,2.7297226761704927,-409.0,-363.0
20264,Cd6Bi20O40,555.5384615384615,21.06625221173716,50.0,-206.46153846153845,206.46153846153845,3.2314916083038216,-258.0,-191.0
20265,K1Ru1O3,1472.0,1135.0,2270.0,-258.0,258.0,0.5919462694564855,-363.0,-153.0
20268,Mn1Pd1O4,1673.5,154.5,309.0,-235.0,235.0,0.641348544181382,-385.0,-85.0
20269,Li2Sn1O4,471.0,24.041630560342615,51.0,-494.3333333333333,494.3333333333333,0.4078531974797368,-596.0,-291.0
20270,Lu8Si4O20,1845.6666666666667,112.19427594826554,238.0,-569.3333333333334,569.3333333333334,2.292556569052062,-626.0,-456.0
20272,Mo2W2O12,3295.5,399.5,799.0,-264.5,264.5,1.336126031021885,-281.0,-248.0
20273,Tl4V6O16,1540.6,786.7761053819568,1606.0,-238.0,238.0,2.0820034397625498,-310.0,-130.0
20275,Ti6Al6O18,1437.0,504.0,1008.0,-515.5,515.5,2.4454566512630262,-559.0,-472.0
20276,Mg1Zn7O8,721.75,76.06535019310698,230.0,-382.375,382.375,2.047556295101559,-602.0,-351.0
20277,Bi24Ir2O40,711.3076923076923,579.5708471480473,2175.0,-186.84615384615384,186.84615384615384,3.2578598742268396,-191.0,-137.0
20278,K2Cr8O16,1811.4,737.2,1843.0,-376.6,376.6,2.2968138667275118,-380.0,-363.0
20280,Na3Ce3O6,719.5,348.5,697.0,-479.5,479.5,1.5052926301094154,-545.0,-414.0
20281,Pd4Au4O8,1582.5,245.5,491.0,-29.0,29.0,2.0342161338729783,-85.0,27.0
20282,Zn8Sn4O16,630.3333333333334,88.62404990871396,188.0,-331.0,331.0,2.4415884534919012,-351.0,-291.0
20283,Y4Nb4O16,2274.5,475.5,951.0,-507.5,507.5,2.0791995056872272,-635.0,-380.0
20284,Sc6Bi6O18,1179.0,635.0,1270.0,-413.5,413.5,2.2586297402783457,-636.0,-191.0
20285,Zn2Cu4O6,1136.3333333333333,313.484006326036,665.0,-221.66666666666666,221.66666666666666,1.7916689581879308,-351.0,-157.0
20287,Zr6O2,2128.0,0.0,0.0,-551.0,551.0,1.7917594692220544,-551.0,-551.0
20288,Y4Ti4O12,1870.0,71.0,142.0,-553.5,553.5,2.033724931246218,-635.0,-472.0
20289,Na12Au4O8,612.5,418.2902700278839,966.0,-303.75,303.75,2.2435829667879235,-414.0,27.0
20290,Zn4Fe20O32,1624.6666666666667,416.6539998074608,1118.0,-287.6666666666667,287.6666666666667,3.1762057156694,-351.0,-275.0
20293,Rb1Nb1O3,1531.0,1219.0,2438.0,-359.5,359.5,0.6922775292040939,-380.0,-339.0
20294,Bi1Ir1O4,1631.5,1087.5,2175.0,-164.0,164.0,0.6922743648163188,-191.0,-137.0
20295,Cs2Se4O12,430.0,90.50966799187809,192.0,-230.0,230.0,1.7589694727844138,-346.0,-172.0
20296,Sr1Mg1O3,986.5,63.5,127.0,-597.0,597.0,0.5232826424347957,-602.0,-592.0
20297,Fe2W2O8,2753.0,942.0,1884.0,-278.0,278.0,1.2360151448008114,-281.0,-275.0
20299,Li2Ni2O4,1091.0,637.0,1274.0,-418.0,418.0,1.030690207706475,-596.0,-240.0
20300,Al10Sb6O32,922.125,14.039564630001886,29.0,-444.25,444.25,2.5125157472169644,-559.0,-253.0
20301,Al2Ag2O4,1084.0,151.0,302.0,-295.0,295.0,1.1936688303324603,-559.0,-31.0
20303,Li4Hg2O4,380.6666666666667,103.70899457402697,220.0,-427.6666666666667,427.6666666666667,0.977791118716146,-596.0,-91.0
20304,Ca2Zn6O8,798.5,182.73136019851654,422.0,-422.0,422.0,2.060718196571843,-635.0,-351.0
20309,Ga1Ge1O3,757.0,454.0,908.0,-326.5,326.5,0.6929386560962942,-363.0,-290.0
20310,Zn1Re2O8,2537.0,1303.9049045079937,2766.0,-235.0,235.0,1.0111926064000576,-351.0,-177.0
20311,Rb8Ce4O12,564.0,356.38181771801993,756.0,-407.6666666666667,407.6666666666667,2.455434433140501,-545.0,-339.0
20312,Ni10O12,1728.0,0.0,0.0,-240.0,240.0,2.3025850929840455,-240.0,-240.0
20314,Zn2Cr8O16,1882.6,594.8,1487.0,-374.2,374.2,2.298003225531184,-380.0,-351.0
20316,Sc8Rh8O24,2025.5,211.5,423.0,-375.0,375.0,2.693683563724927,-636.0,-114.0
20318,Hf8O16,2506.0,0.0,0.0,-573.0,573.0,2.079441541671836,-573.0,-573.0
20319,Li8Ag8O8,844.5,390.5,781.0,-313.5,313.5,2.307661595076329,-596.0,-31.0
20320,Cu1Ir1O4,2038.5,680.5,1361.0,-147.0,147.0,0.5606299364254677,-157.0,-137.0
20321,Sr2Li1O12,851.3333333333334,280.95709439145486,596.0,-593.3333333333334,593.3333333333334,0.8285950450182007,-596.0,-592.0
20322,Sc8Rh8O24,2025.5,211.5,423.0,-375.0,375.0,2.693683563724927,-636.0,-114.0
20323,Fe1Co9O20,1772.3,12.899999999999999,43.0,-241.7,241.7,2.302458438691257,-275.0,-238.0
20324,K2Ru8O16,2153.0,908.0,2270.0,-195.0,195.0,2.255506753881028,-363.0,-153.0
20325,Ti1Mo1O4,2418.5,477.5,955.0,-360.0,360.0,0.6361504960257776,-472.0,-248.0
20327,Cu1Ag1O4,1296.5,61.5,123.0,-94.0,94.0,0.6593336301354908,-157.0,-31.0
20328,Zr9Sc1O20,2096.6,94.2,314.0,-559.5,559.5,2.287270597979567,-636.0,-551.0
20331,Y2Cu14O24,1413.125,145.84704102243555,441.0,-216.75,216.75,2.765330830742104,-635.0,-157.0
20335,K2Rh2O5,1287.0,950.0,1900.0,-238.5,238.5,1.2816283453146322,-363.0,-114.0
20336,Lu12Sb4O28,1669.75,442.10596863195593,1021.0,-532.75,532.75,2.7617820295015223,-626.0,-253.0
20337,Tl1Mo1O4,1736.5,1159.5,2319.0,-189.0,189.0,0.6264954458278023,-248.0,-130.0
20338,Cr10Sb6O32,1701.5,617.740843720083,1276.0,-332.375,332.375,2.683056645372818,-380.0,-253.0
20339,Bi1Te1O4,633.5,89.5,179.0,-176.0,176.0,0.6636255103286266,-191.0,-161.0
20341,Sc1Mo3O8,2625.5,468.5197434473813,1082.0,-345.0,345.0,1.3461345269542406,-636.0,-248.0
20342,Ga2Au2O4,820.0,517.0,1034.0,-168.0,168.0,1.2677001674537114,-363.0,27.0
20343,Sc4Rh4O12,2025.5,211.5,423.0,-375.0,375.0,2.0005363831729817,-636.0,-114.0
20344,Cr1Pd1O4,2004.0,176.0,352.0,-232.5,232.5,0.6329140616980489,-380.0,-85.0
20347,Al8Ga8O24,618.0,315.0,630.0,-461.0,461.0,2.6714607272713304,-559.0,-363.0
20348,Ba12Co4O20,1192.0,332.55375505322445,768.0,-475.0,475.0,2.724471853502685,-554.0,-238.0
20349,Y12Sb4O28,1575.25,387.5463681935363,895.0,-539.5,539.5,2.76238676216704,-635.0,-253.0
20350,K1Ca1O3,726.0,389.0,778.0,-499.0,499.0,0.6930705774957397,-635.0,-363.0
20351,Fe1Pt1O4,1926.0,115.0,230.0,-171.0,171.0,0.5301246977726042,-275.0,-67.0
20352,Rb1Ag1O2,773.5,461.5,923.0,-185.0,185.0,0.686419194303383,-339.0,-31.0
20353,Co1W2O8,3052.6666666666665,908.396511564318,1927.0,-266.6666666666667,266.6666666666667,0.998970267886437,-281.0,-238.0
20354,Y4Ge4O14,1505.0,294.0,588.0,-462.5,462.5,2.074356858151856,-635.0,-290.0
20355,Ba24Zr4O32,1161.142857142857,394.71777569420357,1128.0,-553.5714285714286,553.5714285714286,3.3238289586940084,-554.0,-551.0
20358,Cu2Hg2O4,796.0,562.0,1124.0,-124.0,124.0,1.2448954422996263,-157.0,-91.0
20361,Cu1Pd1O2,1593.0,235.0,470.0,-121.0,121.0,0.6609857422064315,-157.0,-85.0
20362,Mg3Cu1O4,1031.75,188.3605253231154,435.0,-490.75,490.75,1.2778082797393195,-602.0,-157.0
20363,Ca12Sb8O28,1030.6,103.3684671454501,211.0,-482.2,482.2,2.848020564993649,-635.0,-253.0
20364,Rb3Y3O6,1055.5,743.5,1487.0,-487.0,487.0,1.7915650915262198,-635.0,-339.0
20366,Rb2O4,312.0,0.0,0.0,-339.0,339.0,0.6931471805579453,-339.0,-339.0
20367,Rb8Al8O16,622.5,310.5,621.0,-449.0,449.0,2.630459958370754,-559.0,-339.0
20368,Mn2Sb2O8,1211.5,307.5,615.0,-319.0,319.0,1.3129777339026918,-385.0,-253.0
20369,Na4Be4O6,965.5,594.5,1189.0,-511.5,511.5,1.980759405110872,-609.0,-414.0
20370,Sb4Rh4O16,1570.5,666.5,1333.0,-183.5,183.5,2.075917725797263,-253.0,-114.0
20371,Sb4Rh4O16,1570.5,666.5,1333.0,-183.5,183.5,2.075917725797263,-253.0,-114.0
20372,Ti12O4,1941.0,0.0,0.0,-472.0,472.0,2.484906649776,-472.0,-472.0
20373,Sr4Sn4O12,777.5,272.5,545.0,-441.5,441.5,2.068045813867502,-592.0,-291.0
20374,Cd16Ru16O56,1600.5,1006.5,2013.0,-205.5,205.5,3.4643243856482817,-258.0,-153.0
20375,Sb8O12,904.0,0.0,0.0,-253.0,253.0,2.079441541671836,-253.0,-253.0
20376,K16Si4O16,607.0,540.0,1350.0,-381.6,381.6,2.9881161835619823,-456.0,-363.0
20377,Ce4V4O16,1625.5,557.5,1115.0,-427.5,427.5,1.9661678771754718,-545.0,-310.0
20378,Li1Tl1O2,515.5,61.5,123.0,-363.0,363.0,0.14449925440564332,-596.0,-130.0
20380,K2Na2O2,354.0,17.0,34.0,-388.5,388.5,1.3522521872681728,-414.0,-363.0
20381,K4Pd2O4,834.0,702.8641404994282,1491.0,-270.3333333333333,270.3333333333333,1.6681519358469679,-363.0,-85.0
20382,Sr1Cd1O2,822.0,228.0,456.0,-425.0,425.0,0.6854479033284624,-592.0,-258.0
20383,Y4Mo8O30,2530.3333333333335,517.1307593077618,1097.0,-377.0,377.0,2.484270210681996,-635.0,-248.0
20384,Al16Fe8O32,1225.6666666666667,413.8931692545258,878.0,-464.3333333333333,464.3333333333333,3.1130788745715696,-559.0,-275.0
20385,Sr4Hf4O12,1778.0,728.0,1456.0,-582.5,582.5,2.0199493625649145,-592.0,-573.0
20387,Al4Ag4O8,1084.0,151.0,302.0,-295.0,295.0,1.8868160108884053,-559.0,-31.0
20388,Li10Au2O8,601.1666666666666,329.07467068871904,883.0,-492.1666666666667,492.1666666666667,1.356604217986011,-596.0,27.0
20389,Ba4W24O72,3310.0,943.0535509715236,2695.0,-320.0,320.0,3.327687364201296,-554.0,-281.0
20390,Ca2Sb8O16,946.2,84.39999999999999,211.0,-329.4,329.4,2.2430086739614654,-635.0,-253.0
20391,Sr4Mo2O8,1665.3333333333333,870.2127453802445,1846.0,-477.3333333333333,477.3333333333333,1.790823030746204,-592.0,-248.0
20392,Al16Co8O32,1211.3333333333333,393.62277486051147,835.0,-452.0,452.0,3.1029394614208607,-559.0,-238.0
20393,Sc4Se6O18,1022.0,646.665292094759,1320.0,-357.6,357.6,2.268501570623899,-636.0,-172.0
20394,Ca2Mo8O18,2539.8,712.4,1781.0,-325.4,325.4,2.2613006557295914,-635.0,-248.0
20395,Ru1Rh1O4,2422.0,185.0,370.0,-133.5,133.5,0.6931064953663695,-153.0,-114.0
20396,Ge1Au1O4,1274.0,63.0,126.0,-131.5,131.5,0.5826602647781312,-290.0,27.0
20397,Y2Bi24O40,640.5384615384615,334.4190405382986,1255.0,-225.15384615384616,225.15384615384616,3.2421544767175936,-635.0,-191.0
20398,Ga8Hg4O16,280.0,32.526911934581186,69.0,-272.3333333333333,272.3333333333333,2.347440354132262,-363.0,-91.0
20399,Sr4Al8O16,972.0,55.154328932550705,117.0,-570.0,570.0,2.315105541107651,-592.0,-559.0
20400,Fe2O2,1811.0,0.0,0.0,-275.0,275.0,0.6931471805579453,-275.0,-275.0
20401,Mn2Se4O12,835.6666666666666,483.18963381080744,1025.0,-243.0,243.0,1.7784521469886667,-385.0,-172.0
20403,Ti2Co6O16,1811.25,74.91119742735394,173.0,-296.5,296.5,2.0756716437606206,-472.0,-238.0
20404,Fe2Cu2O4,1584.5,226.5,453.0,-216.0,216.0,1.384212639652466,-275.0,-157.0
20405,Mn6Ge6O18,1365.0,154.0,308.0,-337.5,337.5,2.4752585643673,-385.0,-290.0
20407,Ca4Cu2O6,1196.0,114.5512985522207,243.0,-475.6666666666667,475.6666666666667,1.7662320874654471,-635.0,-157.0
20408,Al4W4O16,2314.0,1381.0,2762.0,-420.0,420.0,1.7688321177658124,-559.0,-281.0
20409,Ni6O8,1728.0,0.0,0.0,-240.0,240.0,1.791759469222055,-240.0,-240.0
20410,Sr4Rh8O16,1841.3333333333333,559.5571661789546,1187.0,-273.3333333333333,273.3333333333333,2.4821405588191374,-592.0,-114.0
20411,Co8O16,1768.0,0.0,0.0,-238.0,238.0,2.079441541671836,-238.0,-238.0
20413,Zn8Cr8O32,1436.5,743.5,1487.0,-365.5,365.5,2.7660735144150776,-380.0,-351.0
20414,Ga1Ir1O4,1511.0,1208.0,2416.0,-250.0,250.0,0.5794184291781692,-363.0,-137.0
20416,Ni1Pt12O16,2016.923076923077,83.4049081183167,313.0,-80.3076923076923,80.3076923076923,2.5390470775199727,-240.0,-67.0
20417,Ta14Cu6O38,2710.4,885.3536242654683,1932.0,-333.4,333.4,2.91615317754256,-409.0,-157.0
20418,Li4Co12O24,1439.5,568.9786902863761,1314.0,-327.5,327.5,2.604216487374183,-596.0,-238.0
20419,Sc4Mn8O20,1617.3333333333333,139.06433363335435,295.0,-468.6666666666667,468.6666666666667,2.480651712268404,-636.0,-385.0
20420,Y4Rh4O12,2018.0,219.0,438.0,-374.5,374.5,2.076774124113032,-635.0,-114.0
20421,Ba6Mo36O56,2625.1428571428573,663.4617931881295,1896.0,-291.7142857142857,291.7142857142857,3.7284027671796456,-554.0,-248.0
20423,Sr12Si4O4,1209.25,275.8290911053437,637.0,-558.0,558.0,2.6962524582214886,-592.0,-456.0
20424,Na12Be2O8,540.8571428571429,416.06332916702837,1189.0,-441.85714285714283,441.85714285714283,2.60562592361756,-609.0,-414.0
20425,K4Ti16O34,1620.2,641.5999999999999,1604.0,-450.2,450.2,2.992719335516159,-472.0,-363.0
20426,Ca3Cd1O4,984.75,225.59961768584625,521.0,-540.75,540.75,1.2603612994629134,-635.0,-258.0
20427,Al16Zn8O32,853.0,113.13708498984761,240.0,-489.6666666666667,489.6666666666667,3.0814283188470766,-559.0,-351.0
20428,Sc40O38,1814.0,0.0,0.0,-636.0,636.0,3.6888794540739362,-636.0,-636.0
20429,Ti8Fe4O20,1897.6666666666667,61.282587702834114,130.0,-406.3333333333333,406.3333333333333,2.4821814082703617,-472.0,-275.0
20430,Ba12Ge4O20,1052.75,91.36568009925827,211.0,-488.0,488.0,2.742741150236487,-554.0,-290.0
20432,Sb8O20,904.0,0.0,0.0,-253.0,253.0,2.079441541671836,-253.0,-253.0
20433,K12Ga4O12,328.5,14.722431864335457,34.0,-363.0,363.0,2.7357636052058334,-363.0,-363.0
20434,K1Hf1O3,1421.5,1084.5,2169.0,-468.0,468.0,0.47092038766343564,-573.0,-363.0
20435,Ti12O20,1941.0,0.0,0.0,-472.0,472.0,2.484906649776,-472.0,-472.0
20438,Na2Nb20O36,2533.7272727272725,683.914413958234,2379.0,-383.09090909090907,383.09090909090907,3.0538997336232026,-414.0,-380.0
20439,Li1Mg3O4,805.75,203.08295718745086,469.0,-600.5,600.5,1.2984729049593242,-602.0,-596.0
20440,Si4Hg12O14,597.25,629.1674558493946,1453.0,-182.25,182.25,2.6181883834740267,-456.0,-91.0
20441,Mg4O4,923.0,0.0,0.0,-602.0,602.0,1.3862943611158907,-602.0,-602.0
20442,Cr4Ni2O8,2029.3333333333333,213.07484339754635,452.0,-333.3333333333333,333.3333333333333,1.790086748373884,-380.0,-240.0
20443,Re2Rh4O12,2644.3333333333335,576.0563244066407,1222.0,-135.0,135.0,1.7489525387253533,-177.0,-114.0
20445,Cr16Si8O32,2015.6666666666667,232.4024287499786,493.0,-405.3333333333333,405.3333333333333,3.1426357940874197,-456.0,-380.0
20446,K12Si4O14,674.5,584.567147554496,1350.0,-386.25,386.25,2.7634814044647147,-456.0,-363.0
20448,Co1Ir1O4,2243.5,475.5,951.0,-187.5,187.5,0.5448339856583603,-238.0,-137.0
20449,Sr12Ge4O20,1090.25,69.71504500464731,161.0,-516.5,516.5,2.769497383154105,-592.0,-290.0
20450,Sr6W2O12,1711.25,1145.3185965049202,2645.0,-514.25,514.25,2.0170422906379235,-592.0,-281.0
20451,Rb1Ag1O2,773.5,461.5,923.0,-185.0,185.0,0.686419194303383,-339.0,-31.0
20454,Co8Mo8O32,2332.0,564.0,1128.0,-243.0,243.0,2.743737995018801,-248.0,-238.0
20456,K2Os4O12,2316.3333333333335,1399.600022228573,2969.0,-187.0,187.0,1.6315545181411601,-363.0,-99.0
20457,Sr2Nb16O28,2561.1111111111113,534.2584568965026,1700.0,-403.55555555555554,403.55555555555554,2.8902073890171023,-592.0,-380.0
20458,Tl1Ag1O4,906.0,329.0,658.0,-80.5,80.5,0.6445910448053176,-130.0,-31.0
20459,Ba3Zn3O6,846.5,153.5,307.0,-452.5,452.5,1.7273738952226747,-554.0,-351.0
20460,Tl4Sb4O12,740.5,163.5,327.0,-191.5,191.5,2.0470019877288097,-253.0,-130.0
20462,Ba8Na8O12,685.5,314.5,629.0,-484.0,484.0,2.4905305759466985,-554.0,-414.0
20463,Sn2O4,505.0,0.0,0.0,-291.0,291.0,0.6931471805579453,-291.0,-291.0
20464,Ba4Bi4O12,772.0,228.0,456.0,-372.5,372.5,2.0578832855395515,-554.0,-191.0
20465,Rb12Lu4O12,715.25,698.4494881521498,1613.0,-410.75,410.75,2.7145187284262073,-626.0,-339.0
20466,Sc8Bi8O24,1179.0,635.0,1270.0,-413.5,413.5,2.5463118127261266,-636.0,-191.0
20467,Nb8V8O40,2466.5,283.5,567.0,-345.0,345.0,2.729412019949537,-380.0,-310.0
20468,Si2Sn12O16,673.8571428571429,413.61383942424516,1182.0,-314.57142857142856,314.57142857142856,2.57826315432366,-456.0,-291.0
20472,Mg3Ni1O4,1124.25,348.57522502323656,805.0,-511.5,511.5,1.2959629211885424,-602.0,-240.0
20473,Cu1Te1O4,1040.5,317.5,635.0,-159.0,159.0,0.6358983531856195,-161.0,-157.0
20475,K2Na2O2,354.0,17.0,34.0,-388.5,388.5,1.3522521872681728,-414.0,-363.0
20477,Cd16Ru16O56,1600.5,1006.5,2013.0,-205.5,205.5,3.4643243856482817,-258.0,-153.0
20478,Hf4W8O32,3298.6666666666665,560.4999752205366,1189.0,-378.3333333333333,378.3333333333333,2.4848103803048023,-573.0,-281.0
20479,Cr2Sb2O8,1542.0,638.0,1276.0,-316.5,316.5,1.3033723040529732,-380.0,-253.0
20480,Y4Se2O4,1364.0,615.1828996322963,1305.0,-480.6666666666667,480.6666666666667,1.7902385440478392,-635.0,-172.0
20484,Pd2O2,1828.0,0.0,0.0,-85.0,85.0,0.6931471805579453,-85.0,-85.0
20485,Rb2Bi2O5,428.0,116.0,232.0,-265.0,265.0,1.2955361251326858,-339.0,-191.0
20487,K6Bi2O8,388.75,89.6336292916894,207.0,-320.0,320.0,1.7412205470896533,-363.0,-191.0
20488,Zn2Se2O8,593.5,99.5,199.0,-261.5,261.5,1.381861964110946,-351.0,-172.0
20489,Rb8Cr8O28,1246.0,934.0,1868.0,-359.5,359.5,2.7426433305027365,-380.0,-339.0
20490,Y4Si4O14,1743.0,56.0,112.0,-545.5,545.5,1.9374523095086036,-635.0,-456.0
20491,K1Hf1O3,1421.5,1084.5,2169.0,-468.0,468.0,0.47092038766343564,-573.0,-363.0
20492,Cd2O2,594.0,0.0,0.0,-258.0,258.0,0.6931471805579453,-258.0,-258.0
20493,Ru1W1O4,3151.0,544.0,1088.0,-217.0,217.0,0.650333762972862,-281.0,-153.0
20494,Zn1Sb4O8,861.8,84.39999999999999,211.0,-272.6,272.6,1.5858521933275682,-351.0,-253.0
20495,Mn1Pd1O4,1673.5,154.5,309.0,-235.0,235.0,0.641348544181382,-385.0,-85.0
20496,Ca2Mn14O16,1468.5,133.6104412087618,404.0,-416.25,416.25,2.76795849780431,-635.0,-385.0
20498,Y32O48,1799.0,0.0,0.0,-635.0,635.0,3.4657359027677264,-635.0,-635.0
20499,Ta4Fe4O16,2550.5,739.5,1479.0,-342.0,342.0,1.9325278762432205,-409.0,-275.0
