system_id,ads_symbols,count_C,count_H,count_N,count_O,wtd_mean_atomic_number,wtd_mean_atomic_mass,wtd_mean_electronegativity,wtd_mean_covalent_radius,wtd_mean_electron_affinity,wtd_mean_ionization_energy
26148,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26150,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26151,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26152,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26153,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26155,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26156,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26158,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26159,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26163,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26164,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26165,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26166,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26167,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26168,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26169,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26170,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26173,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26175,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26176,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26180,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26181,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26183,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26185,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26186,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26190,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26191,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26192,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26193,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26195,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26196,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26198,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26199,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26201,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26202,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26203,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26204,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26205,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26206,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26208,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26209,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26210,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26211,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26212,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26213,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26214,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26215,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26217,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26219,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26220,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26221,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26222,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26225,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26226,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26228,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26229,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26231,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26232,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26233,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26234,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26235,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26236,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26237,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26238,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26240,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26241,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26242,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26243,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26244,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26245,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26246,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26247,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26250,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26253,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26254,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26255,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26256,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26257,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26259,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26260,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26261,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26262,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26263,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26264,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26265,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26266,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26267,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26268,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26269,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26270,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26272,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26273,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26274,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26275,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26276,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26277,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26278,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26279,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26280,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26281,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26284,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26285,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26286,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26288,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26291,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26292,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26293,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26294,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26295,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26296,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26297,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26299,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26300,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26301,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26303,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26304,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26305,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26306,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26307,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26308,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26309,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26310,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26311,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26312,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26313,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26314,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26315,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26316,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26318,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26323,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26324,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26325,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26326,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26327,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26329,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26330,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26332,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26334,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26336,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26338,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26339,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26340,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26341,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26344,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26345,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26346,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26348,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26351,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26352,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26353,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26354,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26355,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26357,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26358,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26359,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26360,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26361,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26362,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26364,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26365,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26366,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26367,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26368,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26369,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26370,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26376,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26377,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26378,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26379,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26380,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26381,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26382,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26383,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26384,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26385,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26386,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26388,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26389,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26390,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26391,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26392,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26394,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26395,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26396,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26397,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26398,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26399,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26400,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26403,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26404,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26405,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26406,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26409,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26412,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26413,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26414,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26415,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26416,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26418,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26420,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26422,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26423,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26425,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26426,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26427,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26428,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26429,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26430,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26431,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26432,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26433,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26435,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26436,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26437,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26438,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26440,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26441,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26442,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26443,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26444,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26445,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26446,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26449,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26450,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26451,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26452,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26453,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26454,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26455,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26456,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26457,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26459,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26460,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26463,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26464,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26465,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26468,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26469,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26470,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26471,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26472,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26473,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26474,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26475,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26476,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26477,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26478,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26479,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26480,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26482,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26484,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26485,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26486,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26487,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26489,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26492,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26493,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26494,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26495,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26496,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26497,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26498,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26499,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26501,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26502,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26503,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26504,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26505,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26506,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26507,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26508,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26509,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26511,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26512,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26513,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26514,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26515,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26516,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26517,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26518,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26522,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26523,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26524,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26525,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26526,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26527,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26529,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26530,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26531,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26532,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26533,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26534,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26535,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26537,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26538,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26539,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
26543,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26545,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26546,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26548,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26549,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26550,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
26552,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
26553,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
26554,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26555,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
26557,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26558,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26559,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
26560,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
26561,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26562,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26563,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
26564,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
26565,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
