system_id,ads_symbols,MolWt,NumHBondDonors,NumHBondAcceptors,NumLonePairs,TPSA,MolLogP,NumHeavyAtoms,NumValenceElectrons,NumRadicalElectrons
33842,H,1.008,0,0,0,0.0,0.1125,0,1,1
33843,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33844,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33845,C,12.011,0,0,0,0.0,0.08129,1,4,4
33846,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33848,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33849,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33850,C,12.011,0,0,0,0.0,0.08129,1,4,4
33852,H,1.008,0,0,0,0.0,0.1125,0,1,1
33853,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33855,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33856,H,1.008,0,0,0,0.0,0.1125,0,1,1
33857,O2,31.998,0,2,4,34.14,0.067,2,12,0
33858,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33860,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33861,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33862,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33864,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33865,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33867,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33868,O2,31.998,0,2,4,34.14,0.067,2,12,0
33869,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33870,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33871,C,12.011,0,0,0,0.0,0.08129,1,4,4
33873,C,12.011,0,0,0,0.0,0.08129,1,4,4
33875,H,1.008,0,0,0,0.0,0.1125,0,1,1
33876,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33877,H,1.008,0,0,0,0.0,0.1125,0,1,1
33879,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33880,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33881,H,1.008,0,0,0,0.0,0.1125,0,1,1
33882,H,1.008,0,0,0,0.0,0.1125,0,1,1
33883,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33884,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33886,H,1.008,0,0,0,0.0,0.1125,0,1,1
33887,H,1.008,0,0,0,0.0,0.1125,0,1,1
33889,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33893,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33894,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33895,C,12.011,0,0,0,0.0,0.08129,1,4,4
33896,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33897,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33900,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33901,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33903,H,1.008,0,0,0,0.0,0.1125,0,1,1
33904,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33906,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33907,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33908,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33909,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33910,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33911,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33913,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33914,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33915,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33916,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33918,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33919,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33920,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33921,O2,31.998,0,2,4,34.14,0.067,2,12,0
33922,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33923,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33925,O2,31.998,0,2,4,34.14,0.067,2,12,0
33927,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33928,H,1.008,0,0,0,0.0,0.1125,0,1,1
33929,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33933,H,1.008,0,0,0,0.0,0.1125,0,1,1
33935,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33937,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33938,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33939,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33941,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33942,O2,31.998,0,2,4,34.14,0.067,2,12,0
33943,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33944,H,1.008,0,0,0,0.0,0.1125,0,1,1
33945,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33946,O2,31.998,0,2,4,34.14,0.067,2,12,0
33947,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33949,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33950,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33951,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33952,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33953,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33955,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33956,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33957,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33959,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33961,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33962,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33963,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33965,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33966,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33967,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33968,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33969,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33970,C,12.011,0,0,0,0.0,0.08129,1,4,4
33971,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33972,C,12.011,0,0,0,0.0,0.08129,1,4,4
33975,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33976,H,1.008,0,0,0,0.0,0.1125,0,1,1
33978,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33979,N,14.007,0,1,1,30.5,-0.4806,1,5,3
33980,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33981,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33983,H,1.008,0,0,0,0.0,0.1125,0,1,1
33985,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33986,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33987,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
33988,O,15.999,0,1,2,28.5,-0.1188,1,6,2
33989,O2,31.998,0,2,4,34.14,0.067,2,12,0
33991,H,1.008,0,0,0,0.0,0.1125,0,1,1
33993,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33994,H,1.008,0,0,0,0.0,0.1125,0,1,1
33995,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
33996,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
33997,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
33999,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34000,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34001,H,1.008,0,0,0,0.0,0.1125,0,1,1
34004,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34005,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34006,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34008,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34009,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34012,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34013,C,12.011,0,0,0,0.0,0.08129,1,4,4
34014,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34015,C,12.011,0,0,0,0.0,0.08129,1,4,4
34017,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34018,H,1.008,0,0,0,0.0,0.1125,0,1,1
34019,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34020,H,1.008,0,0,0,0.0,0.1125,0,1,1
34021,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34022,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34023,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34029,C,12.011,0,0,0,0.0,0.08129,1,4,4
34030,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34031,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34033,O2,31.998,0,2,4,34.14,0.067,2,12,0
34034,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34035,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34036,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34038,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34040,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34041,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34042,O2,31.998,0,2,4,34.14,0.067,2,12,0
34043,C,12.011,0,0,0,0.0,0.08129,1,4,4
34045,C,12.011,0,0,0,0.0,0.08129,1,4,4
34047,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34049,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34050,H,1.008,0,0,0,0.0,0.1125,0,1,1
34051,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34054,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34055,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34057,C,12.011,0,0,0,0.0,0.08129,1,4,4
34058,H,1.008,0,0,0,0.0,0.1125,0,1,1
34059,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34060,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34061,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34062,O2,31.998,0,2,4,34.14,0.067,2,12,0
34064,O2,31.998,0,2,4,34.14,0.067,2,12,0
34065,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34067,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34068,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34070,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34071,C,12.011,0,0,0,0.0,0.08129,1,4,4
34072,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34073,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34074,H,1.008,0,0,0,0.0,0.1125,0,1,1
34075,C,12.011,0,0,0,0.0,0.08129,1,4,4
34076,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34077,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34078,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34079,O2,31.998,0,2,4,34.14,0.067,2,12,0
34080,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34081,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34082,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34083,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34085,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34087,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34088,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34089,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34090,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34091,C,12.011,0,0,0,0.0,0.08129,1,4,4
34093,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34094,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34095,O2,31.998,0,2,4,34.14,0.067,2,12,0
34096,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34097,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34098,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34099,O2,31.998,0,2,4,34.14,0.067,2,12,0
34100,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34101,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34103,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34104,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34105,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34106,H,1.008,0,0,0,0.0,0.1125,0,1,1
34107,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34108,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34109,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34110,H,1.008,0,0,0,0.0,0.1125,0,1,1
34112,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34114,C,12.011,0,0,0,0.0,0.08129,1,4,4
34115,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34116,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34117,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34118,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34119,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34123,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34124,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34126,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34128,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34131,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34132,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34133,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34134,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34136,H,1.008,0,0,0,0.0,0.1125,0,1,1
34138,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34139,H,1.008,0,0,0,0.0,0.1125,0,1,1
34140,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34141,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34142,O2,31.998,0,2,4,34.14,0.067,2,12,0
34144,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34145,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34146,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34147,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34148,H,1.008,0,0,0,0.0,0.1125,0,1,1
34150,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34151,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34152,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34153,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34155,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34157,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34158,H,1.008,0,0,0,0.0,0.1125,0,1,1
34160,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34161,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34162,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34166,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34168,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34169,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34171,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34172,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34174,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34176,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34177,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34178,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34179,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34180,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34181,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34184,H,1.008,0,0,0,0.0,0.1125,0,1,1
34185,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34186,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34187,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34188,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34190,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34192,C,12.011,0,0,0,0.0,0.08129,1,4,4
34193,H,1.008,0,0,0,0.0,0.1125,0,1,1
34194,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34195,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34197,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34198,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34200,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34201,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34202,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34203,H,1.008,0,0,0,0.0,0.1125,0,1,1
34204,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34205,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34207,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34208,H,1.008,0,0,0,0.0,0.1125,0,1,1
34210,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34211,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34212,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34214,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34215,C,12.011,0,0,0,0.0,0.08129,1,4,4
34216,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34217,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34218,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34220,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34223,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34224,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34225,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34226,O2,31.998,0,2,4,34.14,0.067,2,12,0
34227,O2,31.998,0,2,4,34.14,0.067,2,12,0
34228,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34229,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34230,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34231,H,1.008,0,0,0,0.0,0.1125,0,1,1
34232,C,12.011,0,0,0,0.0,0.08129,1,4,4
34233,O2,31.998,0,2,4,34.14,0.067,2,12,0
34234,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34235,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34236,C,12.011,0,0,0,0.0,0.08129,1,4,4
34239,O2,31.998,0,2,4,34.14,0.067,2,12,0
34240,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34242,C,12.011,0,0,0,0.0,0.08129,1,4,4
34243,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34244,H,1.008,0,0,0,0.0,0.1125,0,1,1
34245,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34246,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34247,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34248,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34249,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34250,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34251,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34252,H,1.008,0,0,0,0.0,0.1125,0,1,1
34254,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34255,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34257,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34258,C,12.011,0,0,0,0.0,0.08129,1,4,4
34260,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34261,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34262,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34263,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34264,H,1.008,0,0,0,0.0,0.1125,0,1,1
34266,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34267,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34268,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34269,O2,31.998,0,2,4,34.14,0.067,2,12,0
34271,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34272,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34273,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34274,H,1.008,0,0,0,0.0,0.1125,0,1,1
34275,H,1.008,0,0,0,0.0,0.1125,0,1,1
34276,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34277,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34278,O2,31.998,0,2,4,34.14,0.067,2,12,0
34280,C,12.011,0,0,0,0.0,0.08129,1,4,4
34281,H,1.008,0,0,0,0.0,0.1125,0,1,1
34283,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34284,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34285,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34286,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34287,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34288,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34290,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34291,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34292,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34293,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34294,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34295,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34296,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34297,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34298,C,12.011,0,0,0,0.0,0.08129,1,4,4
34300,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34301,H,1.008,0,0,0,0.0,0.1125,0,1,1
34304,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34305,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34306,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34307,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34309,C,12.011,0,0,0,0.0,0.08129,1,4,4
34311,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34313,O2,31.998,0,2,4,34.14,0.067,2,12,0
34315,H,1.008,0,0,0,0.0,0.1125,0,1,1
34316,H,1.008,0,0,0,0.0,0.1125,0,1,1
34317,H,1.008,0,0,0,0.0,0.1125,0,1,1
34319,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34321,H,1.008,0,0,0,0.0,0.1125,0,1,1
34323,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34324,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34326,O2,31.998,0,2,4,34.14,0.067,2,12,0
34328,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34329,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34331,H,1.008,0,0,0,0.0,0.1125,0,1,1
34333,C,12.011,0,0,0,0.0,0.08129,1,4,4
34336,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34338,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34339,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34341,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34342,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34344,O2,31.998,0,2,4,34.14,0.067,2,12,0
34345,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34346,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34348,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34349,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34351,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34353,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
34354,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34355,H,1.008,0,0,0,0.0,0.1125,0,1,1
34356,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34358,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34359,C,12.011,0,0,0,0.0,0.08129,1,4,4
34360,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34361,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34362,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34363,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34365,O2,31.998,0,2,4,34.14,0.067,2,12,0
34366,H,1.008,0,0,0,0.0,0.1125,0,1,1
34367,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34368,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34369,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34370,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34372,H,1.008,0,0,0,0.0,0.1125,0,1,1
34374,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34376,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34378,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
34380,H,1.008,0,0,0,0.0,0.1125,0,1,1
34381,H,1.008,0,0,0,0.0,0.1125,0,1,1
34382,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34385,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34386,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34387,C,12.011,0,0,0,0.0,0.08129,1,4,4
34388,C,12.011,0,0,0,0.0,0.08129,1,4,4
34389,H,1.008,0,0,0,0.0,0.1125,0,1,1
34390,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34391,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
34392,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34393,H,1.008,0,0,0,0.0,0.1125,0,1,1
34394,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34395,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34397,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34398,C,12.011,0,0,0,0.0,0.08129,1,4,4
34399,C,12.011,0,0,0,0.0,0.08129,1,4,4
34400,O2,31.998,0,2,4,34.14,0.067,2,12,0
34401,O2,31.998,0,2,4,34.14,0.067,2,12,0
34402,O2,31.998,0,2,4,34.14,0.067,2,12,0
34403,C,12.011,0,0,0,0.0,0.08129,1,4,4
34404,H,1.008,0,0,0,0.0,0.1125,0,1,1
34406,C,12.011,0,0,0,0.0,0.08129,1,4,4
34407,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34410,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34412,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34413,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34415,O2,31.998,0,2,4,34.14,0.067,2,12,0
34416,N,14.007,0,1,1,30.5,-0.4806,1,5,3
34417,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34419,H,1.008,0,0,0,0.0,0.1125,0,1,1
34420,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
34421,O,15.999,0,1,2,28.5,-0.1188,1,6,2
34422,O,15.999,0,1,2,28.5,-0.1188,1,6,2
